timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-01-20T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-20T15:01:00.000Z";"2025-01-20T00:04:00.000Z";"2781";2.9543526678;3.3472442202;2.9291276442;3.0262275396;62042059986.89;174435420851.25;"2025-01-26T23:59:59.999Z"
"2025-01-13T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-16T16:55:00.000Z";"2025-01-13T12:06:00.000Z";"2781";2.5063733201;3.3880709979;2.3397669917;2.9547168038;121431459533.02;170065662494.56;"2025-01-19T23:59:59.999Z"
"2025-01-06T00:00:00.000Z";"2025-01-12T23:59:59.999Z";"2025-01-11T20:52:00.000Z";"2025-01-08T17:32:00.000Z";"2781";2.3997256002;2.5923893792;2.2129286381;2.5063144298;56785439966.59;144099223181.94;"2025-01-12T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2025-01-05T23:59:59.999Z";"2025-01-04T02:10:00.000Z";"2024-12-30T15:35:00.000Z";"2781";2.0931889766;2.5043844534;2.0002308153;2.3997270927;50092188760.94;137768791538.76;"2025-01-05T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-24T18:19:00.000Z";"2024-12-29T22:25:00.000Z";"2781";2.1994391704;2.3461924073;2.0719509383;2.0931804832;42261315621.71;120170454381.05;"2024-12-29T23:59:59.999Z"
"2024-12-16T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-17T11:34:00.000Z";"2024-12-20T12:02:00.000Z";"2781";2.4469989741;2.7176748915;1.9695470042;2.1993315893;167955474394.23;125923128093.43;"2024-12-22T23:59:59.999Z"
"2024-12-09T00:00:00.000Z";"2024-12-15T23:59:59.999Z";"2024-12-09T00:00:00.000Z";"2024-12-10T18:13:00.000Z";"2781";2.6083048225;2.6083048225;1.9122536137;2.4469501385;105339050409.54;139938660156.77;"2024-12-15T23:59:59.999Z"
"2024-12-02T00:00:00.000Z";"2024-12-08T23:59:59.999Z";"2024-12-03T12:03:00.000Z";"2024-12-05T01:28:00.000Z";"2781";2.3207424298;2.864887495;2.188863289;2.608348378;174807193630.35;148979151280.3;"2024-12-08T23:59:59.999Z"
"2024-11-25T00:00:00.000Z";"2024-12-01T23:59:59.999Z";"2024-12-01T23:58:00.000Z";"2024-11-26T11:33:00.000Z";"2781";1.4324132229;2.339640559;1.2948045699;2.3202227638;89897197877.5;132401816051.76;"2024-12-01T23:59:59.999Z"
"2024-11-18T00:00:00.000Z";"2024-11-24T23:59:59.999Z";"2024-11-23T01:10:00.000Z";"2024-11-18T00:00:00.000Z";"2781";1.0543435424;1.6216148206;1.0543139839;1.4324108501;90490904528.09;81624797886.49;"2024-11-24T23:59:59.999Z"
"2024-11-11T00:00:00.000Z";"2024-11-17T23:59:59.999Z";"2024-11-16T15:07:00.000Z";"2024-11-11T05:58:00.000Z";"2781";0.5893823021;1.256743942;0.5720236265;1.0543353752;78828815487.8;60025087547.81;"2024-11-17T23:59:59.999Z"
"2024-11-04T00:00:00.000Z";"2024-11-10T23:59:59.999Z";"2024-11-10T13:07:00.000Z";"2024-11-04T22:01:00.000Z";"2781";0.5029313039;0.6160421886;0.496788286;0.5893823021;13088855104.7;33517383371.1;"2024-11-10T23:59:59.999Z"
"2024-10-28T00:00:00.000Z";"2024-11-03T23:59:59.999Z";"2024-10-29T19:03:00.000Z";"2024-11-03T15:48:00.000Z";"2781";0.5163814224;0.5303097317;0.4936523348;0.5029313039;7419872208.3;28601030708.22;"2024-11-03T23:59:59.999Z"
"2024-10-21T00:00:00.000Z";"2024-10-27T23:59:59.999Z";"2024-10-21T10:47:00.000Z";"2024-10-25T23:25:00.000Z";"2781";0.5476393321;0.5594415897;0.4935850675;0.5163814224;6888911279.72;29336590597.98;"2024-10-27T23:59:59.999Z"
"2024-10-14T00:00:00.000Z";"2024-10-20T23:59:59.999Z";"2024-10-17T05:13:00.000Z";"2024-10-14T02:11:00.000Z";"2781";0.5315410924;0.5641158267;0.528406984;0.5476515707;7191986291.5;31054674822.1;"2024-10-20T23:59:59.999Z"
"2024-10-07T00:00:00.000Z";"2024-10-13T23:59:59.999Z";"2024-10-07T17:16:00.000Z";"2024-10-08T15:37:00.000Z";"2781";0.5335924698;0.5453613106;0.5216372884;0.5315403677;6896634533.98;30109176112.99;"2024-10-13T23:59:59.999Z"
"2024-09-30T00:00:00.000Z";"2024-10-06T23:59:59.999Z";"2024-09-30T09:26:00.000Z";"2024-10-03T09:11:00.000Z";"2781";0.6419454099;0.6524109709;0.5100857258;0.5335916946;12419637705.09;30182145760.97;"2024-10-06T23:59:59.999Z"
"2024-09-23T00:00:00.000Z";"2024-09-29T23:59:59.999Z";"2024-09-29T15:46:00.000Z";"2024-09-26T01:07:00.000Z";"2781";0.5876209728;0.6622055488;0.5768853154;0.6419469007;9879946684.37;36311025791.43;"2024-09-29T23:59:59.999Z"
"2024-09-16T00:00:00.000Z";"2024-09-22T23:59:59.999Z";"2024-09-21T17:49:00.000Z";"2024-09-16T03:01:00.000Z";"2781";0.5709745671;0.6099915445;0.5607215342;0.5876209728;7748659556.6;33162100421.1;"2024-09-22T23:59:59.999Z"
"2024-09-09T00:00:00.000Z";"2024-09-15T23:59:59.999Z";"2024-09-14T23:22:00.000Z";"2024-09-11T14:49:00.000Z";"2781";0.5293100258;0.5985774155;0.5239286523;0.5709745671;8114325343.04;32194984842.15;"2024-09-15T23:59:59.999Z"
"2024-09-02T00:00:00.000Z";"2024-09-08T23:59:59.999Z";"2024-09-03T02:16:00.000Z";"2024-09-06T21:04:00.000Z";"2781";0.5479864092;0.5720516084;0.5058957223;0.5292905838;6792253062.82;29815703245.62;"2024-09-08T23:59:59.999Z"
"2024-08-26T00:00:00.000Z";"2024-09-01T23:59:59.999Z";"2024-08-26T00:34:00.000Z";"2024-09-01T23:19:00.000Z";"2781";0.6001859099;0.6021874132;0.5448002254;0.5479904299;7115678879.89;30825091015.08;"2024-09-01T23:59:59.999Z"
"2024-08-19T00:00:00.000Z";"2024-08-25T23:59:59.999Z";"2024-08-24T14:07:00.000Z";"2024-08-19T01:01:00.000Z";"2781";0.5638736982;0.6304442886;0.5623202351;0.6001835289;8238876821.83;33718501284.19;"2024-08-25T23:59:59.999Z"
"2024-08-12T00:00:00.000Z";"2024-08-18T23:59:59.999Z";"2024-08-13T18:01:00.000Z";"2024-08-12T00:35:00.000Z";"2781";0.5529314084;0.5831127675;0.5521628812;0.5638752537;7164032072.93;31640690553.26;"2024-08-18T23:59:59.999Z"
"2024-08-05T00:00:00.000Z";"2024-08-11T23:59:59.999Z";"2024-08-08T19:13:00.000Z";"2024-08-05T13:31:00.000Z";"2781";0.5233957805;0.6416193806;0.4334920341;0.5529324544;20116143836.14;31021863580.63;"2024-08-11T23:59:59.999Z"
"2024-07-29T00:00:00.000Z";"2024-08-04T23:59:59.999Z";"2024-07-31T02:46:00.000Z";"2024-08-04T17:46:00.000Z";"2781";0.6019442192;0.6579108403;0.5164283817;0.5233964074;12205387707.44;29309788932.99;"2024-08-04T23:59:59.999Z"
"2024-07-22T00:00:00.000Z";"2024-07-28T23:59:59.999Z";"2024-07-24T13:50:00.000Z";"2024-07-23T17:02:00.000Z";"2781";0.5974795491;0.6321554796;0.5842763954;0.6019465912;11259624588.75;33685321446.06;"2024-07-28T23:59:59.999Z"
"2024-07-15T00:00:00.000Z";"2024-07-21T23:59:59.999Z";"2024-07-17T22:49:00.000Z";"2024-07-15T00:01:00.000Z";"2781";0.5227342038;0.636643537;0.5211588356;0.5974669768;17204002307.53;33404772021.67;"2024-07-21T23:59:59.999Z"
"2024-07-08T00:00:00.000Z";"2024-07-14T23:59:59.999Z";"2024-07-13T19:59:00.000Z";"2024-07-08T01:26:00.000Z";"2781";0.4198026126;0.5635793937;0.404670057;0.5228627843;10616772157.63;29178535176.36;"2024-07-14T23:59:59.999Z"
"2024-07-01T00:00:00.000Z";"2024-07-07T23:59:59.999Z";"2024-07-02T13:13:00.000Z";"2024-07-05T03:11:00.000Z";"2781";0.4754722403;0.4877254547;0.3911394723;0.4198230598;8089113640.01;23393827164.85;"2024-07-07T23:59:59.999Z"
"2024-06-24T00:00:00.000Z";"2024-06-30T23:59:59.999Z";"2024-06-24T13:37:00.000Z";"2024-06-24T20:34:00.000Z";"2781";0.4794987798;0.4812981832;0.4635967666;0.4754826521;6647628653.69;26478833691.99;"2024-06-30T23:59:59.999Z"
"2024-06-17T00:00:00.000Z";"2024-06-23T23:59:59.999Z";"2024-06-17T15:12:00.000Z";"2024-06-18T19:49:00.000Z";"2781";0.4888136583;0.5191423415;0.4772831761;0.4794885888;8249118114.89;26668285443.74;"2024-06-23T23:59:59.999Z"
"2024-06-10T00:00:00.000Z";"2024-06-16T23:59:59.999Z";"2024-06-10T15:58:00.000Z";"2024-06-14T16:10:00.000Z";"2781";0.4986024357;0.5051656609;0.4646848322;0.4888320775;7621717732.57;27164625233.5;"2024-06-16T23:59:59.999Z"
"2024-06-03T00:00:00.000Z";"2024-06-09T23:59:59.999Z";"2024-06-05T08:22:00.000Z";"2024-06-07T18:16:00.000Z";"2781";0.5134755859;0.5306640732;0.4636008584;0.4985828045;8535967202.82;27674416129.73;"2024-06-09T23:59:59.999Z"
