timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-01-20T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-20T10:31:00.000Z";"2025-01-26T23:57:00.000Z";"2781";4.4978952963;4.8241398464;3.8739705515;3.8745395273;9217704130.14;11660643649.23;"2025-01-26T23:59:59.999Z"
"2025-01-13T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-18T20:22:00.000Z";"2025-01-13T12:08:00.000Z";"2781";4.7345101408;5.1183875073;4.2958298738;4.4985831771;15544936374.21;13536727785.27;"2025-01-19T23:59:59.999Z"
"2025-01-06T00:00:00.000Z";"2025-01-12T23:59:59.999Z";"2025-01-06T16:19:00.000Z";"2025-01-08T17:33:00.000Z";"2781";5.2397081926;5.3518519962;4.4208789072;4.7344553052;14863964300.25;14248836567.07;"2025-01-12T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2025-01-05T23:59:59.999Z";"2025-01-04T23:00:00.000Z";"2024-12-30T14:39:00.000Z";"2781";4.0989954425;5.3461549317;3.9627700503;5.2396987332;10475407863.11;15769236666.26;"2025-01-05T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-24T00:32:00.000Z";"2024-12-28T08:01:00.000Z";"2781";4.3137123731;4.7431298067;3.9775339621;4.0991208748;10799855676.44;12000832296.37;"2024-12-29T23:59:59.999Z"
"2024-12-16T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-16T00:52:00.000Z";"2024-12-20T12:02:00.000Z";"2781";4.7889690016;4.930913133;3.5008827561;4.313682623;23197907199.9;12628996148.17;"2024-12-22T23:59:59.999Z"
"2024-12-09T00:00:00.000Z";"2024-12-15T23:59:59.999Z";"2024-12-13T15:03:00.000Z";"2024-12-10T18:04:00.000Z";"2781";4.2445836967;4.889895232;3.4778053984;4.7885559115;19452075974.28;14020473076.16;"2024-12-15T23:59:59.999Z"
"2024-12-02T00:00:00.000Z";"2024-12-08T23:59:59.999Z";"2024-12-06T08:03:00.000Z";"2024-12-02T11:02:00.000Z";"2781";3.4720141424;4.4654938205;3.185426588;4.2139903145;16229378427.55;12337130962.45;"2024-12-08T23:59:59.999Z"
"2024-11-25T00:00:00.000Z";"2024-12-01T23:59:59.999Z";"2024-11-28T08:34:00.000Z";"2024-11-26T11:47:00.000Z";"2781";3.3906618023;3.6501140822;2.985674235;3.4720141424;10735971684.82;10164876988.62;"2024-12-01T23:59:59.999Z"
"2024-11-18T00:00:00.000Z";"2024-11-24T23:59:59.999Z";"2024-11-18T04:08:00.000Z";"2024-11-24T12:50:00.000Z";"2781";3.792993592;3.8974083595;3.1928022012;3.3907131537;12863253236.74;9645301364.21;"2024-11-24T23:59:59.999Z"
"2024-11-11T00:00:00.000Z";"2024-11-17T23:59:59.999Z";"2024-11-17T18:08:00.000Z";"2024-11-12T10:52:00.000Z";"2781";3.0363655461;3.9272410484;2.8596043334;3.7933219174;17379050605.52;10794848484.96;"2024-11-17T23:59:59.999Z"
"2024-11-04T00:00:00.000Z";"2024-11-10T23:59:59.999Z";"2024-11-10T09:38:00.000Z";"2024-11-04T22:01:00.000Z";"2781";1.9497627167;3.1355979743;1.7967370543;3.0366741336;9993789555.68;8640739364.87;"2024-11-10T23:59:59.999Z"
"2024-10-28T00:00:00.000Z";"2024-11-03T23:59:59.999Z";"2024-10-30T00:32:00.000Z";"2024-10-28T17:08:00.000Z";"2781";1.7530347848;2.1221317223;1.6117787109;1.9497627167;6583453156.16;5548538607.25;"2024-11-03T23:59:59.999Z"
"2024-10-21T00:00:00.000Z";"2024-10-27T23:59:59.999Z";"2024-10-21T01:26:00.000Z";"2024-10-25T23:26:00.000Z";"2781";2.1275938704;2.1715190874;1.6806632292;1.7530347848;4247827359.43;4845110065.91;"2024-10-27T23:59:59.999Z"
"2024-10-14T00:00:00.000Z";"2024-10-20T23:59:59.999Z";"2024-10-14T00:03:00.000Z";"2024-10-16T15:53:00.000Z";"2781";2.3417342387;2.3438724;1.981578377;2.1274756823;5747453219.31;5880331963.25;"2024-10-20T23:59:59.999Z"
"2024-10-07T00:00:00.000Z";"2024-10-13T23:59:59.999Z";"2024-10-13T23:37:00.000Z";"2024-10-10T17:58:00.000Z";"2781";1.8414953612;2.3587132499;1.7522871781;2.3416299881;8557026381.66;6471893840.56;"2024-10-13T23:59:59.999Z"
"2024-09-30T00:00:00.000Z";"2024-10-06T23:59:59.999Z";"2024-10-03T01:46:00.000Z";"2024-10-03T16:44:00.000Z";"2781";1.7597129278;1.9910428745;1.6162338663;1.8414953612;7043486782.73;5089601066.72;"2024-10-06T23:59:59.999Z"
"2024-09-23T00:00:00.000Z";"2024-09-29T23:59:59.999Z";"2024-09-29T16:58:00.000Z";"2024-09-24T05:23:00.000Z";"2781";1.5871951197;1.8444185354;1.5028260047;1.7597129278;4879017462.27;4715966856.33;"2024-09-29T23:59:59.999Z"
"2024-09-16T00:00:00.000Z";"2024-09-22T23:59:59.999Z";"2024-09-22T19:58:00.000Z";"2024-09-17T01:16:00.000Z";"2781";1.0796799595;1.6260892202;1.0209289422;1.5871806946;4864984859.9;4253625384.47;"2024-09-22T23:59:59.999Z"
"2024-09-09T00:00:00.000Z";"2024-09-15T23:59:59.999Z";"2024-09-15T19:40:00.000Z";"2024-09-11T14:01:00.000Z";"2781";0.9371819048;1.1302403994;0.8686695119;1.0796799595;2906901379.93;2893503152.73;"2024-09-15T23:59:59.999Z"
"2024-09-02T00:00:00.000Z";"2024-09-08T23:59:59.999Z";"2024-09-08T09:04:00.000Z";"2024-09-02T07:55:00.000Z";"2781";0.7625205759;0.9828098008;0.7425875381;0.9371819048;2307513275.07;2511613531.66;"2024-09-08T23:59:59.999Z"
"2024-08-26T00:00:00.000Z";"2024-09-01T23:59:59.999Z";"2024-08-26T00:13:00.000Z";"2024-09-01T23:27:00.000Z";"2781";0.9976047238;1.0126645665;0.759133979;0.7625277188;1451441120.11;2043527501.78;"2024-09-01T23:59:59.999Z"
"2024-08-19T00:00:00.000Z";"2024-08-25T23:59:59.999Z";"2024-08-24T17:12:00.000Z";"2024-08-19T01:01:00.000Z";"2781";0.8243518531;1.0522717618;0.8128137743;0.9974540375;1686713349.12;2589867783.27;"2024-08-25T23:59:59.999Z"
"2024-08-12T00:00:00.000Z";"2024-08-18T23:59:59.999Z";"2024-08-12T15:07:00.000Z";"2024-08-17T04:13:00.000Z";"2781";0.8736962282;1.1135508244;0.8019226169;0.8243518531;2402151332.58;2140088409.34;"2024-08-18T23:59:59.999Z"
